state,district,year,gwq,sdp,gini
haryana,panchkula,2002,59.75,123614.0477018113,0.44
haryana,panchkula,2003,35.0,135774.40240296876,0.44
haryana,panchkula,2004,26.816666,147481.865369694,0.44
haryana,panchkula,2005,32.333332,160804.87167161863,0.44
haryana,panchkula,2006,33.0,179088.29885884066,0.44
haryana,panchkula,2007,317.0,193107.4745746674,0.44
haryana,panchkula,2008,31.0,207975.053310876,0.44
haryana,panchkula,2009,36.666668,233960.81678999262,0.44
haryana,panchkula,2010,26.0,249822.19019322115,0.44
haryana,panchkula,2011,19.833334,271152.0,0.44
haryana,panchkula,2012,19.85,289756.0,0.44
haryana,panchkula,2013,19.6,314931.0,0.44
haryana,panchkula,2014,49.0,333359.0,0.44
haryana,panchkula,2015,44.461109,372700.0,0.44
haryana,panchkula,2016,46.42857,412055.0,0.44
haryana,panchkula,2017,52.764706,434407.0,0.44
haryana,panchkula,2018,34.535,470328.0,0.44
haryana,panipat,2000,146.46364,108122.61080440917,0.28
haryana,panipat,2001,215.5,116473.59577669726,0.28
haryana,panipat,2002,271.375,123614.0477018113,0.28
haryana,panipat,2004,295.0,147481.865369694,0.28
haryana,panipat,2005,481.0,160804.87167161863,0.28
haryana,panipat,2006,161.7,179088.29885884066,0.28
haryana,panipat,2007,133.86667,193107.4745746674,0.28
haryana,panipat,2008,96.083336,207975.053310876,0.28
haryana,panipat,2009,147.33333,233960.81678999262,0.28
haryana,panipat,2010,263.15384,249822.19019322115,0.28
haryana,panipat,2011,173.81889,271152.0,0.28
haryana,panipat,2012,189.23529,289756.0,0.28
haryana,panipat,2013,110.316,314931.0,0.28
haryana,panipat,2014,74.721428,333359.0,0.28
haryana,panipat,2015,75.800003,372700.0,0.28
haryana,panipat,2016,132.35294,412055.0,0.28
haryana,panipat,2017,144.35294,434407.0,0.28
haryana,panipat,2018,120.68421,470328.0,0.28
madhya pradesh,panna,2000,87.53846,142623.92245088037,0.24
madhya pradesh,panna,2001,54.53846,152826.6075400632,0.24
madhya pradesh,panna,2002,53.583332,144856.76138662823,0.24
madhya pradesh,panna,2004,55.307693,166392.43950471698,0.24
madhya pradesh,panna,2005,74.777779,174775.328567217,0.24
madhya pradesh,panna,2007,49.349998,199720.87510613207,0.24
madhya pradesh,panna,2009,46.933334,246297.10579599056,0.24
madhya pradesh,panna,2010,75.454544,259230.23037146227,0.24
madhya pradesh,panna,2011,139.08333,282371.0,0.24
madhya pradesh,panna,2012,88.40667,306853.0,0.24
madhya pradesh,panna,2013,91.473686,322598.0,0.24
madhya pradesh,panna,2014,71.0,339247.0,0.24
madhya pradesh,panna,2015,74.08696,370716.0,0.24
madhya pradesh,panna,2016,72.304344,419465.0,0.24
madhya pradesh,panna,2017,59.360001,441956.0,0.24
madhya pradesh,panna,2018,68.416664,482361.0,0.24
arunachal pradesh,papum pare,2014,71.800003,13082.0,0.3
arunachal pradesh,papum pare,2015,17.266666,12889.0,0.3
arunachal pradesh,papum pare,2016,13.330664,13396.0,0.3
arunachal pradesh,papum pare,2017,35.450001,13923.0,0.3
arunachal pradesh,papum pare,2018,19.31785,14897.0,0.3
maharashtra,parbhani,2000,90.071426,462182.04589375335,0.25
maharashtra,parbhani,2001,77.333336,478508.99779191246,0.25
maharashtra,parbhani,2002,61.857143,511507.57436596503,0.25
maharashtra,parbhani,2004,112.33334,599028.1154943785,0.25
maharashtra,parbhani,2005,136.89667,685815.41856348,0.25
maharashtra,parbhani,2006,134.84616,780279.5182740722,0.25
maharashtra,parbhani,2007,127.36182,871096.2491881064,0.25
maharashtra,parbhani,2008,105.305,884779.143581586,0.25
maharashtra,parbhani,2009,102.5,970264.8556553777,0.25
maharashtra,parbhani,2012,173.10001,1189711.0,0.25
maharashtra,parbhani,2013,116.92,1267551.0,0.25
maharashtra,parbhani,2014,117.392,1345341.0,0.25
maharashtra,parbhani,2015,104.52941,1452513.0,0.25
maharashtra,parbhani,2016,110.26667,1596121.0,0.25
maharashtra,parbhani,2017,100.50073,1661065.0,0.25
maharashtra,parbhani,2018,59.496918,1728578.0,0.25
bihar,pashchim champaran,2000,36.0,110615.1637047949,0.22
bihar,pashchim champaran,2001,109.38,104271.73783034184,0.22
bihar,pashchim champaran,2005,14.0,120702.7141776237,0.22
bihar,pashchim champaran,2007,63.333332,148922.3697701531,0.22
bihar,pashchim champaran,2008,87.0,171625.46728329768,0.22
bihar,pashchim champaran,2009,57.599998,179835.9122150076,0.22
bihar,pashchim champaran,2010,25.559999,207295.21074574778,0.22
bihar,pashchim champaran,2011,21.049999,228497.0,0.22
bihar,pashchim champaran,2012,32.857143,236933.0,0.22
bihar,pashchim champaran,2013,24.714285,246915.0,0.22
bihar,pashchim champaran,2016,44.923077,289265.0,0.22
jharkhand,pashchimi singhbhum,2002,103.0,72227.4792745967,0.19
jharkhand,pashchimi singhbhum,2004,117.8,90933.94772758461,0.19
jharkhand,pashchimi singhbhum,2005,48.0,86858.23663560263,0.19
jharkhand,pashchimi singhbhum,2006,104.0,88313.3580473321,0.19
jharkhand,pashchimi singhbhum,2007,97.371429,107985.77685043102,0.19
jharkhand,pashchimi singhbhum,2008,105.5,103644.40755018276,0.19
jharkhand,pashchimi singhbhum,2009,81.599998,113915.95362850405,0.19
jharkhand,pashchimi singhbhum,2010,135.39999,130487.88405254687,0.19
jharkhand,pashchimi singhbhum,2011,121.02143,137383.0,0.19
jharkhand,pashchimi singhbhum,2012,114.55556,149526.0,0.19
jharkhand,pashchimi singhbhum,2013,119.375,150609.0,0.19
gujarat,patan,2000,976.75,187486.06471907918,0.33
gujarat,patan,2001,750.0,202722.52060396783,0.33
gujarat,patan,2002,2797.7144,220397.15650232672,0.33
gujarat,patan,2005,930.20001,311996.4362722108,0.33
gujarat,patan,2006,3528.25,338383.36050177214,0.33
gujarat,patan,2007,1145.75,378395.5156254638,0.33
gujarat,patan,2008,888.25,394570.23835956375,0.33
gujarat,patan,2009,2685.5,450323.76586738543,0.33
gujarat,patan,2010,1632.5,499605.5063968227,0.33
gujarat,patan,2011,876.77777,532809.0,0.33
gujarat,patan,2012,974.44446,596659.0,0.33
gujarat,patan,2013,2020.75,641489.0,0.33
gujarat,patan,2014,1328.375,705629.0,0.33
gujarat,patan,2015,1784.375,774775.0,0.33
gujarat,patan,2016,1026.7,843930.0,0.33
gujarat,patan,2017,1459.125,946511.0,0.33
gujarat,patan,2018,775.14288,1034399.0,0.33
kerala,pathanamthitta,2000,17.866667,147973.5597433169,0.31
kerala,pathanamthitta,2001,24.8375,155366.47487904064,0.31
kerala,pathanamthitta,2002,26.183332,166734.581417683,0.31
kerala,pathanamthitta,2004,13.856667,194266.89820535283,0.31
kerala,pathanamthitta,2005,14.776667,214150.44230280077,0.31
kerala,pathanamthitta,2006,16.082758,231069.25430291382,0.31
kerala,pathanamthitta,2007,14.173077,251690.7367210242,0.31
kerala,pathanamthitta,2008,13.217857,267167.04617471667,0.31
kerala,pathanamthitta,2009,15.148148,291324.3285363027,0.31
kerala,pathanamthitta,2010,13.718518,309967.46877313964,0.31
kerala,pathanamthitta,2011,24.655172,328021.0,0.31
kerala,pathanamthitta,2012,15.160606,348616.0,0.31
kerala,pathanamthitta,2013,16.882,364707.0,0.31
kerala,pathanamthitta,2014,19.893749,382134.0,0.31
kerala,pathanamthitta,2015,18.494118,411150.0,0.31
kerala,pathanamthitta,2016,23.393749,443615.0,0.31
kerala,pathanamthitta,2017,42.662502,473182.0,0.31
kerala,pathanamthitta,2018,29.772667,510787.0,0.31
punjab,patiala,2000,136.8353,130870.00549422811,0.32
punjab,patiala,2002,166.39999,134833.06381928446,0.32
punjab,patiala,2004,124.0,150374.55025659368,0.32
punjab,patiala,2005,172.85715,157747.6323300751,0.32
punjab,patiala,2006,133.66667,174760.55643236218,0.32
punjab,patiala,2007,111.35789,189894.4098783096,0.32
punjab,patiala,2008,86.947365,200421.39678947636,0.32
punjab,patiala,2009,100.5,213223.87539693547,0.32
punjab,patiala,2010,117.33334,226995.577251856,0.32
punjab,patiala,2011,81.928574,239227.0,0.32
punjab,patiala,2012,95.470589,251813.0,0.32
punjab,patiala,2013,116.27333,267515.0,0.32
punjab,patiala,2014,121.90909,278485.0,0.32
punjab,patiala,2015,87.205261,294895.0,0.32
punjab,patiala,2016,89.300003,315783.0,0.32
punjab,patiala,2017,46.409092,335057.0,0.32
punjab,patiala,2018,159.8,353942.0,0.32
bihar,patna,2000,89.14286,110615.1637047949,0.34
bihar,patna,2001,86.14286,104271.73783034184,0.34
bihar,patna,2005,75.5,120702.7141776237,0.34
bihar,patna,2007,89.671425,148922.3697701531,0.34
bihar,patna,2008,48.75,171625.46728329768,0.34
bihar,patna,2009,87.666664,179835.9122150076,0.34
bihar,patna,2010,53.242859,207295.21074574778,0.34
bihar,patna,2011,50.5,228497.0,0.34
bihar,patna,2012,57.675999,236933.0,0.34
bihar,patna,2013,89.299995,246915.0,0.34
bihar,patna,2016,59.576065,289265.0,0.34
uttarakhand,pauri garhwal,2007,15.0,64750.43755213468,0.26
uttarakhand,pauri garhwal,2008,28.0,71643.38818533404,0.26
uttarakhand,pauri garhwal,2009,14.0,83904.18063244104,0.26
uttarakhand,pauri garhwal,2010,3.9000001,92718.49776294836,0.26
uttarakhand,pauri garhwal,2011,14.0,101960.0,0.26
uttarakhand,pauri garhwal,2013,10.0,117778.0,0.26
uttarakhand,pauri garhwal,2014,11.0,125702.0,0.26
telangana,peddapalli,2004,153.5,161790.06689829516,0.2
telangana,peddapalli,2005,167.0,187774.5444577278,0.2
telangana,peddapalli,2006,230.5,208477.0974396334,0.2
telangana,peddapalli,2007,433.20001,229691.84931694498,0.2
telangana,peddapalli,2008,174.66667,260994.69248203633,0.2
telangana,peddapalli,2009,484.33334,261701.24352747787,0.2
telangana,peddapalli,2010,185.25,307973.2512484278,0.2
telangana,peddapalli,2011,145.0,325139.0,0.2
telangana,peddapalli,2012,489.25,334205.0,0.2
telangana,peddapalli,2013,134.66667,349593.0,0.2
telangana,peddapalli,2014,280.75,372897.0,0.2
telangana,peddapalli,2015,475.0,416892.0,0.2
telangana,peddapalli,2016,309.14285,455731.0,0.2
telangana,peddapalli,2017,438.20001,498145.0,0.2
telangana,peddapalli,2018,312.0,544441.0,0.2
tamil nadu,perambalur,2000,650.09998,288498.3205747694,0.27
tamil nadu,perambalur,2001,533.5,282908.6927283517,0.27
tamil nadu,perambalur,2002,567.40002,284324.36644762417,0.27
tamil nadu,perambalur,2004,477.14285,337921.3167903381,0.27
tamil nadu,perambalur,2005,591.33331,386683.4090471607,0.27
tamil nadu,perambalur,2006,724.25,447233.3527585457,0.27
tamil nadu,perambalur,2007,861.71429,475248.4774441926,0.27
tamil nadu,perambalur,2009,644.5,552763.8529603527,0.27
tamil nadu,perambalur,2010,657.16669,628152.0055419293,0.27
tamil nadu,perambalur,2011,756.33331,674478.0,0.27
tamil nadu,perambalur,2012,303.0,709343.0,0.27
tamil nadu,perambalur,2013,571.5,750416.0,0.27
tamil nadu,perambalur,2014,525.44995,791915.0,0.27
tamil nadu,perambalur,2015,293.0,862437.0,0.27
tamil nadu,perambalur,2016,271.20358,922084.0,0.27
tamil nadu,perambalur,2017,255.82454,1000308.0,0.27
tamil nadu,perambalur,2018,268.30249,1071602.0,0.27
uttar pradesh,pilibhit,2000,48.0,351083.83971582167,0.25
uttar pradesh,pilibhit,2016,21.0,888453.0,0.25
uttar pradesh,pilibhit,2018,21.0,949184.0,0.25
jammu and kashmir,poonch,2004,18.0,44760.52215357458,0.22
jammu and kashmir,poonch,2005,11.0,46834.049691085616,0.22
jammu and kashmir,poonch,2006,18.0,49568.64624889674,0.22
jammu and kashmir,poonch,2007,11.0,52629.93389232127,0.22
jammu and kashmir,poonch,2008,11.0,55925.67043248014,0.22
jammu and kashmir,poonch,2009,11.0,58635.28473080318,0.22
jammu and kashmir,poonch,2010,7.0999999,61986.75092674316,0.22
jammu and kashmir,poonch,2012,16.0,67316.0,0.22
jammu and kashmir,poonch,2013,23.0,70536.0,0.22
jammu and kashmir,poonch,2014,23.0,67154.0,0.22
jammu and kashmir,poonch,2015,21.5,80602.0,0.22
jammu and kashmir,poonch,2016,10.5,82636.0,0.22
gujarat,porbandar,2000,1217.8334,187486.06471907918,0.21
gujarat,porbandar,2001,1112.1428,202722.52060396783,0.21
gujarat,porbandar,2002,1584.125,220397.15650232672,0.21
gujarat,porbandar,2005,1461.0,311996.4362722108,0.21
gujarat,porbandar,2006,1165.6,338383.36050177214,0.21
gujarat,porbandar,2007,1272.5714,378395.5156254638,0.21
gujarat,porbandar,2008,1334.9286,394570.23835956375,0.21
gujarat,porbandar,2009,1246.3077,450323.76586738543,0.21
gujarat,porbandar,2010,1304.7693,499605.5063968227,0.21
gujarat,porbandar,2011,992.13336,532809.0,0.21
gujarat,porbandar,2012,909.71429,596659.0,0.21
gujarat,porbandar,2013,969.25,641489.0,0.21
gujarat,porbandar,2014,777.48151,705629.0,0.21
gujarat,porbandar,2015,684.53333,774775.0,0.21
gujarat,porbandar,2016,974.30768,843930.0,0.21
gujarat,porbandar,2017,1148.4166,946511.0,0.21
gujarat,porbandar,2018,977.54547,1034399.0,0.21
