state,district,year,gwq,sdp
tripura,Dhalai,2016,17.5,27204.0
tripura,Dhalai,2017,29.738611,29505.0
tripura,Dhalai,2018,40.324375,32703.0
chhattisgarh,Dhamtari,2001,36.75,69095.92750038933
chhattisgarh,Dhamtari,2002,32.583332,67928.20822216057
chhattisgarh,Dhamtari,2004,41.333332,85010.50532014725
chhattisgarh,Dhamtari,2005,26.5,86399.03557352198
chhattisgarh,Dhamtari,2006,29.200001,102835.45434201977
chhattisgarh,Dhamtari,2007,34.8125,111148.14951274091
chhattisgarh,Dhamtari,2008,37.1875,118439.98738179455
chhattisgarh,Dhamtari,2009,24.0,121728.50355879591
chhattisgarh,Dhamtari,2011,14.0,142273.0
chhattisgarh,Dhamtari,2012,49.315788,148760.0
chhattisgarh,Dhamtari,2013,71.375,163494.0
chhattisgarh,Dhamtari,2014,43.128571,165354.0
chhattisgarh,Dhamtari,2015,68.904549,168879.0
chhattisgarh,Dhamtari,2016,52.140625,187541.0
chhattisgarh,Dhamtari,2017,56.941936,194073.0
chhattisgarh,Dhamtari,2018,101.075,209211.0
jharkhand,Dhanbad,2000,144.8,65731.49293120936
jharkhand,Dhanbad,2001,67.0,70260.19384688395
jharkhand,Dhanbad,2004,119.2,90933.94772758461
jharkhand,Dhanbad,2005,149.0,86858.23663560263
jharkhand,Dhanbad,2006,113.8,88313.3580473321
jharkhand,Dhanbad,2007,177.75,107985.77685043102
jharkhand,Dhanbad,2008,168.5,103644.40755018276
jharkhand,Dhanbad,2009,165.33333,113915.95362850405
jharkhand,Dhanbad,2010,137.474,130487.88405254687
jharkhand,Dhanbad,2011,124.788,137383.0
jharkhand,Dhanbad,2012,172.0,149526.0
jharkhand,Dhanbad,2013,131.2,150609.0
jharkhand,Dhanbad,2018,95.985001,208701.0
madhya pradesh,Dhar,2000,78.0,142623.92245088037
madhya pradesh,Dhar,2001,156.16667,152826.6075400632
madhya pradesh,Dhar,2002,134.30435,144856.76138662823
madhya pradesh,Dhar,2004,141.95454,166392.43950471698
madhya pradesh,Dhar,2005,57.0,174775.328567217
madhya pradesh,Dhar,2006,111.26923,190708.6450176887
madhya pradesh,Dhar,2007,130.28572,199720.87510613207
madhya pradesh,Dhar,2008,135.61539,224971.10261792454
madhya pradesh,Dhar,2009,114.04546,246297.10579599056
madhya pradesh,Dhar,2010,121.10526,259230.23037146227
madhya pradesh,Dhar,2011,91.227272,282371.0
madhya pradesh,Dhar,2012,124.75,306853.0
madhya pradesh,Dhar,2013,107.5,322598.0
madhya pradesh,Dhar,2014,82.0,339247.0
madhya pradesh,Dhar,2015,126.625,370716.0
madhya pradesh,Dhar,2016,93.879997,419465.0
madhya pradesh,Dhar,2017,107.15385,441956.0
madhya pradesh,Dhar,2018,121.07558,482361.0
tamil nadu,Dharmapuri,2000,275.41666,288498.3205747694
tamil nadu,Dharmapuri,2001,236.23334,282908.6927283517
tamil nadu,Dharmapuri,2002,177.5,284324.36644762417
tamil nadu,Dharmapuri,2004,314.66666,337921.3167903381
tamil nadu,Dharmapuri,2005,323.90909,386683.4090471607
tamil nadu,Dharmapuri,2006,239.08333,447233.3527585457
tamil nadu,Dharmapuri,2007,404.71429,475248.4774441926
tamil nadu,Dharmapuri,2009,317.09091,552763.8529603527
tamil nadu,Dharmapuri,2010,375.375,628152.0055419293
tamil nadu,Dharmapuri,2011,374.375,674478.0
tamil nadu,Dharmapuri,2012,279.81818,709343.0
tamil nadu,Dharmapuri,2013,436.14285,750416.0
tamil nadu,Dharmapuri,2014,312.87274,791915.0
tamil nadu,Dharmapuri,2015,390.8125,862437.0
tamil nadu,Dharmapuri,2016,510.45001,922084.0
tamil nadu,Dharmapuri,2017,368.47058,1000308.0
tamil nadu,Dharmapuri,2018,290.45367,1071602.0
karnataka,Dharwad,2000,273.57144,276258.6426431352
karnataka,Dharwad,2002,218.16667,296352.99111225107
karnataka,Dharwad,2004,157.0,332758.6518626028
karnataka,Dharwad,2005,186.71428,366994.56342525396
karnataka,Dharwad,2006,352.90909,405152.54746008705
karnataka,Dharwad,2007,394.84616,455994.06192549586
karnataka,Dharwad,2010,394.33334,538791.629511369
karnataka,Dharwad,2012,500.13333,593192.0
karnataka,Dharwad,2013,380.92001,646787.0
karnataka,Dharwad,2014,244.75,671283.0
karnataka,Dharwad,2016,416.2774,851394.0
karnataka,Dharwad,2017,411.76471,915642.0
karnataka,Dharwad,2018,289.23157,974815.0
rajasthan,Dhaulpur,2000,603.0,174261.4982756208
rajasthan,Dhaulpur,2001,717.0,194105.22164539358
rajasthan,Dhaulpur,2002,369.5,170786.6612538214
rajasthan,Dhaulpur,2004,397.5,219623.783673409
rajasthan,Dhaulpur,2005,213.0,234376.38095379015
rajasthan,Dhaulpur,2006,845.0,261962.91892931657
rajasthan,Dhaulpur,2007,163.0,273897.97681369574
rajasthan,Dhaulpur,2009,465.0,314236.5616057293
rajasthan,Dhaulpur,2010,709.0,361436.6835150852
rajasthan,Dhaulpur,2011,980.0,395331.0
rajasthan,Dhaulpur,2012,1136.0,409802.0
rajasthan,Dhaulpur,2013,973.0,434292.0
rajasthan,Dhaulpur,2014,256.0,465408.0
rajasthan,Dhaulpur,2015,1141.0,501922.0
rajasthan,Dhaulpur,2016,695.0,529650.0
rajasthan,Dhaulpur,2017,71.0,557618.0
rajasthan,Dhaulpur,2018,99.0,568102.0
assam,Dhemaji,2014,55.099998,146425.0
assam,Dhemaji,2015,36.724998,167629.0
assam,Dhemaji,2016,21.560949,179632.0
assam,Dhemaji,2017,24.815001,195262.0
assam,Dhemaji,2018,25.405834,204627.0
odisha,Dhenkanal,2000,80.597145,98181.20095221567
odisha,Dhenkanal,2002,92.619102,103409.86331502158
odisha,Dhenkanal,2004,80.699997,133986.11438993324
odisha,Dhenkanal,2008,76.088234,183688.70172154246
odisha,Dhenkanal,2009,62.0,185166.77232022234
odisha,Dhenkanal,2012,86.813637,216301.0
odisha,Dhenkanal,2013,81.794868,233122.0
odisha,Dhenkanal,2014,72.881027,235931.0
odisha,Dhenkanal,2015,91.484848,253192.0
odisha,Dhenkanal,2016,93.13636,293348.0
odisha,Dhenkanal,2017,65.774193,316192.0
odisha,Dhenkanal,2018,122.39286,338339.0
rajasthan,Dholpur,2000,133.875,174261.4982756208
rajasthan,Dholpur,2001,324.61539,194105.22164539358
rajasthan,Dholpur,2002,93.0,170786.6612538214
rajasthan,Dholpur,2004,147.09091,219623.783673409
rajasthan,Dholpur,2005,96.818184,234376.38095379015
rajasthan,Dholpur,2006,218.14285,261962.91892931657
rajasthan,Dholpur,2007,332.0,273897.97681369574
rajasthan,Dholpur,2008,57.0,296931.6051077934
rajasthan,Dholpur,2009,72.099998,314236.5616057293
rajasthan,Dholpur,2010,546.0,361436.6835150852
rajasthan,Dholpur,2011,220.7,395331.0
rajasthan,Dholpur,2012,534.08331,409802.0
rajasthan,Dholpur,2013,215.16667,434292.0
rajasthan,Dholpur,2014,228.0,465408.0
rajasthan,Dholpur,2015,460.09091,501922.0
rajasthan,Dholpur,2016,281.33334,529650.0
rajasthan,Dholpur,2017,129.57143,557618.0
rajasthan,Dholpur,2018,180.89166,568102.0
assam,Dhubri,2014,52.419998,146425.0
assam,Dhubri,2015,93.0,167629.0
assam,Dhubri,2016,26.802427,179632.0
assam,Dhubri,2018,52.162144,204627.0
maharashtra,Dhule,2000,117.68182,462182.04589375335
maharashtra,Dhule,2001,108.8125,478508.99779191246
maharashtra,Dhule,2002,127.8,511507.57436596503
maharashtra,Dhule,2004,205.84763,599028.1154943785
maharashtra,Dhule,2005,200.41176,685815.41856348
maharashtra,Dhule,2006,146.3,780279.5182740722
maharashtra,Dhule,2007,181.6875,871096.2491881064
maharashtra,Dhule,2008,191.89722,884779.143581586
maharashtra,Dhule,2009,138.44444,970264.8556553777
maharashtra,Dhule,2012,235.94737,1189711.0
maharashtra,Dhule,2013,231.26315,1267551.0
maharashtra,Dhule,2014,216.10345,1345341.0
maharashtra,Dhule,2016,195.63637,1596121.0
maharashtra,Dhule,2017,162.86209,1661065.0
maharashtra,Dhule,2018,201.10489,1728578.0
assam,Dibrugarh,2014,29.983334,146425.0
assam,Dibrugarh,2016,18.389669,179632.0
assam,Dibrugarh,2017,14.1825,195262.0
assam,Dibrugarh,2018,44.3125,204627.0
nagaland,Dimapur,2014,43.583332,12406.0
nagaland,Dimapur,2015,88.699997,12600.0
nagaland,Dimapur,2016,62.772377,13488.0
west bengal,Dinajpur Dakshin,2000,25.75,247972.31111561856
west bengal,Dinajpur Dakshin,2001,66.5,265880.32837131777
west bengal,Dinajpur Dakshin,2002,49.666668,275199.53359278664
west bengal,Dinajpur Dakshin,2004,42.375,310686.6999675226
west bengal,Dinajpur Dakshin,2005,52.714287,330248.80030542583
west bengal,Dinajpur Dakshin,2006,44.357143,356170.8313006164
west bengal,Dinajpur Dakshin,2007,42.599998,383881.49060919316
west bengal,Dinajpur Dakshin,2009,64.833336,430366.20743387047
west bengal,Dinajpur Dakshin,2010,18.5,456461.5424521131
west bengal,Dinajpur Dakshin,2011,148.39999,473205.0
west bengal,Dinajpur Dakshin,2012,91.0,492901.0
west bengal,Dinajpur Dakshin,2013,104.525,503952.0
west bengal,Dinajpur Dakshin,2016,95.657143,584911.0
west bengal,Dinajpur Dakshin,2017,95.5,623787.0
west bengal,Dinajpur Dakshin,2018,123.425,659288.0
west bengal,Dinajpur Uttar,2000,59.733334,247972.31111561856
west bengal,Dinajpur Uttar,2001,53.81818,265880.32837131777
west bengal,Dinajpur Uttar,2002,33.5625,275199.53359278664
west bengal,Dinajpur Uttar,2004,28.06875,310686.6999675226
west bengal,Dinajpur Uttar,2005,65.071426,330248.80030542583
west bengal,Dinajpur Uttar,2006,40.381248,356170.8313006164
west bengal,Dinajpur Uttar,2007,47.090908,383881.49060919316
west bengal,Dinajpur Uttar,2009,89.25,430366.20743387047
west bengal,Dinajpur Uttar,2010,90.5,456461.5424521131
west bengal,Dinajpur Uttar,2011,202.57143,473205.0
west bengal,Dinajpur Uttar,2012,158.16667,492901.0
west bengal,Dinajpur Uttar,2013,70.800003,503952.0
west bengal,Dinajpur Uttar,2016,85.68,584911.0
west bengal,Dinajpur Uttar,2017,41.64706,623787.0
west bengal,Dinajpur Uttar,2018,49.442001,659288.0
tamil nadu,Dindigul,2000,430.19049,288498.3205747694
tamil nadu,Dindigul,2001,368.03705,282908.6927283517
tamil nadu,Dindigul,2002,348.30768,284324.36644762417
tamil nadu,Dindigul,2004,473.875,337921.3167903381
tamil nadu,Dindigul,2005,471.66666,386683.4090471607
tamil nadu,Dindigul,2006,371.5,447233.3527585457
tamil nadu,Dindigul,2007,307.05554,475248.4774441926
tamil nadu,Dindigul,2009,339.1875,552763.8529603527
tamil nadu,Dindigul,2010,308.0,628152.0055419293
tamil nadu,Dindigul,2011,359.0,674478.0
tamil nadu,Dindigul,2012,309.36365,709343.0
tamil nadu,Dindigul,2013,291.27274,750416.0
tamil nadu,Dindigul,2014,378.83334,791915.0
tamil nadu,Dindigul,2015,229.63637,862437.0
tamil nadu,Dindigul,2016,355.89655,922084.0
tamil nadu,Dindigul,2017,294.83334,1000308.0
tamil nadu,Dindigul,2018,295.0907,1071602.0
madhya pradesh,Dindori,2001,55.444443,152826.6075400632
madhya pradesh,Dindori,2002,48.666668,144856.76138662823
madhya pradesh,Dindori,2004,67.0,166392.43950471698
madhya pradesh,Dindori,2005,55.400002,174775.328567217
madhya pradesh,Dindori,2007,57.153847,199720.87510613207
madhya pradesh,Dindori,2009,69.0,246297.10579599056
madhya pradesh,Dindori,2010,55.0,259230.23037146227
madhya pradesh,Dindori,2011,47.272728,282371.0
madhya pradesh,Dindori,2012,57.799999,306853.0
madhya pradesh,Dindori,2013,65.771385,322598.0
madhya pradesh,Dindori,2014,69.933334,339247.0
madhya pradesh,Dindori,2015,62.714287,370716.0
madhya pradesh,Dindori,2016,108.8,419465.0
madhya pradesh,Dindori,2017,47.466667,441956.0
madhya pradesh,Dindori,2018,52.467411,482361.0
gujarat,Dohad,2000,142.23077,187486.06471907918
gujarat,Dohad,2001,929.0,202722.52060396783
gujarat,Dohad,2002,280.70001,220397.15650232672
gujarat,Dohad,2004,308.61539,272449.2629108957
gujarat,Dohad,2005,154.21428,311996.4362722108
gujarat,Dohad,2006,202.1875,338383.36050177214
gujarat,Dohad,2007,153.46666,378395.5156254638
gujarat,Dohad,2008,92.384613,394570.23835956375
gujarat,Dohad,2009,137.6875,450323.76586738543
gujarat,Dohad,2010,144.84616,499605.5063968227
gujarat,Dohad,2011,141.42857,532809.0
gujarat,Dohad,2012,142.0,596659.0
gujarat,Dohad,2013,167.0,641489.0
gujarat,Dohad,2014,193.14285,705629.0
gujarat,Dohad,2015,164.75,774775.0
gujarat,Dohad,2016,216.53334,843930.0
gujarat,Dohad,2017,156.0,946511.0
gujarat,Dohad,2018,197.33333,1034399.0
jharkhand,Dumka,2002,67.5,72227.4792745967
jharkhand,Dumka,2004,75.699997,90933.94772758461
jharkhand,Dumka,2005,88.769234,86858.23663560263
jharkhand,Dumka,2006,66.0,88313.3580473321
jharkhand,Dumka,2008,83.375,103644.40755018276
jharkhand,Dumka,2009,71.46154,113915.95362850405
jharkhand,Dumka,2010,55.827274,130487.88405254687
jharkhand,Dumka,2011,53.220001,137383.0
jharkhand,Dumka,2012,89.099998,149526.0
jharkhand,Dumka,2013,89.099998,150609.0
